PartitionKey,RowKey,Timestamp,DeepLink,DeepLink@type,IsDeleted,IsDeleted@type,Name,Name@type,Type,Type@type,GroupType,GroupType@type,ImgUrl,ImgUrl@type,ChildPartitionKey,ChildPartitionKey@type,ChildRowKey,ChildRowKey@type,ParentPartitionKey,ParentPartitionKey@type,ParentRowKey,ParentRowKey@type,ResourceType,ResourceType@type,Department,Department@type,Mail,Mail@type,Surname,Surname@type,UserType,UserType@type
GroupInSubscription,303,2021-01-12T17:33:23.178Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,174,Edm.String,Subscription,Edm.String,297,Edm.String,,,,,,,,,,
GroupInSubscription,304,2021-01-12T17:33:23.376Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,231,Edm.String,Subscription,Edm.String,297,Edm.String,,,,,,,,,,
GroupInSubscription,305,2021-01-12T17:33:23.568Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,297,Edm.String,,,,,,,,,,
GroupInSubscription,306,2021-01-12T17:33:23.762Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,187,Edm.String,Subscription,Edm.String,297,Edm.String,,,,,,,,,,
GroupInSubscription,317,2021-01-12T17:33:23.955Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,178,Edm.String,Subscription,Edm.String,311,Edm.String,,,,,,,,,,
GroupInSubscription,318,2021-01-12T17:33:24.148Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,311,Edm.String,,,,,,,,,,
GroupInSubscription,319,2021-01-12T17:33:24.354Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,215,Edm.String,Subscription,Edm.String,311,Edm.String,,,,,,,,,,
GroupInSubscription,320,2021-01-12T17:33:24.548Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,183,Edm.String,Subscription,Edm.String,311,Edm.String,,,,,,,,,,
GroupInSubscription,330,2021-01-12T17:33:24.741Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,257,Edm.String,Subscription,Edm.String,325,Edm.String,,,,,,,,,,
GroupInSubscription,331,2021-01-12T17:33:24.935Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,325,Edm.String,,,,,,,,,,
GroupInSubscription,332,2021-01-12T17:33:25.130Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,257,Edm.String,Subscription,Edm.String,325,Edm.String,,,,,,,,,,
GroupInSubscription,333,2021-01-12T17:33:25.323Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,252,Edm.String,Subscription,Edm.String,325,Edm.String,,,,,,,,,,
GroupInSubscription,334,2021-01-12T17:33:25.518Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,220,Edm.String,Subscription,Edm.String,325,Edm.String,,,,,,,,,,
GroupInSubscription,343,2021-01-12T17:33:25.712Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,199,Edm.String,Subscription,Edm.String,338,Edm.String,,,,,,,,,,
GroupInSubscription,344,2021-01-12T17:33:25.909Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,215,Edm.String,Subscription,Edm.String,338,Edm.String,,,,,,,,,,
GroupInSubscription,345,2021-01-12T17:33:26.102Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,338,Edm.String,,,,,,,,,,
GroupInSubscription,354,2021-01-12T17:33:26.295Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,199,Edm.String,Subscription,Edm.String,349,Edm.String,,,,,,,,,,
GroupInSubscription,355,2021-01-12T17:33:26.488Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,199,Edm.String,Subscription,Edm.String,349,Edm.String,,,,,,,,,,
GroupInSubscription,356,2021-01-12T17:33:26.681Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,248,Edm.String,Subscription,Edm.String,349,Edm.String,,,,,,,,,,
GroupInSubscription,357,2021-01-12T17:33:26.874Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,349,Edm.String,,,,,,,,,,
GroupInSubscription,358,2021-01-12T17:33:27.068Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,263,Edm.String,Subscription,Edm.String,349,Edm.String,,,,,,,,,,
GroupInSubscription,369,2021-01-12T17:33:27.264Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,220,Edm.String,Subscription,Edm.String,364,Edm.String,,,,,,,,,,
GroupInSubscription,370,2021-01-12T17:33:27.458Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,364,Edm.String,,,,,,,,,,
GroupInSubscription,371,2021-01-12T17:33:27.652Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,193,Edm.String,Subscription,Edm.String,364,Edm.String,,,,,,,,,,
GroupInSubscription,382,2021-01-12T17:33:27.846Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,242,Edm.String,Subscription,Edm.String,377,Edm.String,,,,,,,,,,
GroupInSubscription,383,2021-01-12T17:33:28.040Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,193,Edm.String,Subscription,Edm.String,377,Edm.String,,,,,,,,,,
GroupInSubscription,384,2021-01-12T17:33:28.233Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,193,Edm.String,Subscription,Edm.String,377,Edm.String,,,,,,,,,,
GroupInSubscription,385,2021-01-12T17:33:28.426Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,231,Edm.String,Subscription,Edm.String,377,Edm.String,,,,,,,,,,
GroupInSubscription,395,2021-01-12T17:33:28.620Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,220,Edm.String,Subscription,Edm.String,391,Edm.String,,,,,,,,,,
GroupInSubscription,396,2021-01-12T17:33:28.815Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,204,Edm.String,Subscription,Edm.String,391,Edm.String,,,,,,,,,,
GroupInSubscription,397,2021-01-12T17:33:29.008Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,242,Edm.String,Subscription,Edm.String,391,Edm.String,,,,,,,,,,
GroupInSubscription,398,2021-01-12T17:33:29.205Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,193,Edm.String,Subscription,Edm.String,391,Edm.String,,,,,,,,,,
GroupInSubscription,399,2021-01-12T17:33:29.399Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,267,Edm.String,Subscription,Edm.String,391,Edm.String,,,,,,,,,,
GroupInSubscription,411,2021-01-12T17:33:29.597Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,242,Edm.String,Subscription,Edm.String,405,Edm.String,,,,,,,,,,
GroupInSubscription,412,2021-01-12T17:33:29.805Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,178,Edm.String,Subscription,Edm.String,405,Edm.String,,,,,,,,,,
GroupInSubscription,413,2021-01-12T17:33:29.999Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,231,Edm.String,Subscription,Edm.String,405,Edm.String,,,,,,,,,,
GroupInSubscription,414,2021-01-12T17:33:30.191Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,257,Edm.String,Subscription,Edm.String,405,Edm.String,,,,,,,,,,
GroupInSubscription,415,2021-01-12T17:33:30.384Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,187,Edm.String,Subscription,Edm.String,405,Edm.String,,,,,,,,,,
GroupInSubscription,425,2021-01-12T17:33:30.577Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,193,Edm.String,Subscription,Edm.String,419,Edm.String,,,,,,,,,,
GroupInSubscription,426,2021-01-12T17:33:30.771Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,174,Edm.String,Subscription,Edm.String,419,Edm.String,,,,,,,,,,
GroupInSubscription,427,2021-01-12T17:33:30.968Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,419,Edm.String,,,,,,,,,,
GroupInSubscription,435,2021-01-12T17:33:31.161Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,252,Edm.String,Subscription,Edm.String,431,Edm.String,,,,,,,,,,
GroupInSubscription,436,2021-01-12T17:33:31.356Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,242,Edm.String,Subscription,Edm.String,431,Edm.String,,,,,,,,,,
GroupInSubscription,437,2021-01-12T17:33:31.550Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,204,Edm.String,Subscription,Edm.String,431,Edm.String,,,,,,,,,,
GroupInSubscription,445,2021-01-12T17:33:31.746Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,236,Edm.String,Subscription,Edm.String,441,Edm.String,,,,,,,,,,
GroupInSubscription,446,2021-01-12T17:33:31.938Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,226,Edm.String,Subscription,Edm.String,441,Edm.String,,,,,,,,,,
GroupInSubscription,447,2021-01-12T17:33:32.131Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,248,Edm.String,Subscription,Edm.String,441,Edm.String,,,,,,,,,,
GroupInSubscription,448,2021-01-12T17:33:32.326Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,170,Edm.String,Subscription,Edm.String,441,Edm.String,,,,,,,,,,
GroupInSubscription,449,2021-01-12T17:33:32.524Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,187,Edm.String,Subscription,Edm.String,441,Edm.String,,,,,,,,,,
GroupInSubscription,459,2021-01-12T17:33:32.720Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,215,Edm.String,Subscription,Edm.String,453,Edm.String,,,,,,,,,,
GroupInSubscription,460,2021-01-12T17:33:32.914Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,252,Edm.String,Subscription,Edm.String,453,Edm.String,,,,,,,,,,
GroupInSubscription,461,2021-01-12T17:33:33.107Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,170,Edm.String,Subscription,Edm.String,453,Edm.String,,,,,,,,,,
GroupInSubscription,462,2021-01-12T17:33:33.301Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,226,Edm.String,Subscription,Edm.String,453,Edm.String,,,,,,,,,,
GroupInSubscription,463,2021-01-12T17:33:33.494Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,183,Edm.String,Subscription,Edm.String,453,Edm.String,,,,,,,,,,
GroupInSubscription,472,2021-01-12T17:33:33.686Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,231,Edm.String,Subscription,Edm.String,468,Edm.String,,,,,,,,,,
GroupInSubscription,473,2021-01-12T17:33:33.879Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,263,Edm.String,Subscription,Edm.String,468,Edm.String,,,,,,,,,,
GroupInSubscription,474,2021-01-12T17:33:34.077Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,183,Edm.String,Subscription,Edm.String,468,Edm.String,,,,,,,,,,
GroupInSubscription,475,2021-01-12T17:33:34.271Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,267,Edm.String,Subscription,Edm.String,468,Edm.String,,,,,,,,,,
GroupInSubscription,476,2021-01-12T17:33:34.466Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,174,Edm.String,Subscription,Edm.String,468,Edm.String,,,,,,,,,,
GroupInSubscription,485,2021-01-12T17:33:34.660Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,170,Edm.String,Subscription,Edm.String,481,Edm.String,,,,,,,,,,
GroupInSubscription,486,2021-01-12T17:33:34.853Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,267,Edm.String,Subscription,Edm.String,481,Edm.String,,,,,,,,,,
GroupInSubscription,487,2021-01-12T17:33:35.049Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,174,Edm.String,Subscription,Edm.String,481,Edm.String,,,,,,,,,,
GroupInSubscription,496,2021-01-12T17:33:35.242Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,226,Edm.String,Subscription,Edm.String,492,Edm.String,,,,,,,,,,
GroupInSubscription,497,2021-01-12T17:33:35.435Z,,,false,Edm.Boolean,Contributor,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,231,Edm.String,Subscription,Edm.String,492,Edm.String,,,,,,,,,,
GroupInSubscription,498,2021-01-12T17:33:35.630Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,263,Edm.String,Subscription,Edm.String,492,Edm.String,,,,,,,,,,
GroupInSubscription,506,2021-01-12T17:33:35.825Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,199,Edm.String,Subscription,Edm.String,502,Edm.String,,,,,,,,,,
GroupInSubscription,507,2021-01-12T17:33:36.022Z,,,false,Edm.Boolean,User Access Administrator,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,215,Edm.String,Subscription,Edm.String,502,Edm.String,,,,,,,,,,
GroupInSubscription,508,2021-01-12T17:33:36.214Z,,,false,Edm.Boolean,Reader,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,170,Edm.String,Subscription,Edm.String,502,Edm.String,,,,,,,,,,
GroupInSubscription,517,2021-01-12T17:33:36.407Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,183,Edm.String,Subscription,Edm.String,513,Edm.String,,,,,,,,,,
GroupInSubscription,518,2021-01-12T17:33:36.601Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,199,Edm.String,Subscription,Edm.String,513,Edm.String,,,,,,,,,,
GroupInSubscription,519,2021-01-12T17:33:36.797Z,,,false,Edm.Boolean,Owner,Edm.String,GroupInSubscription,Edm.String,,,,,Group,Edm.String,252,Edm.String,Subscription,Edm.String,513,Edm.String,,,,,,,,,,
Resource,1004,2021-01-12T17:33:36.993Z,https://elliott.org/clothing,Edm.String,false,Edm.Boolean,res Gorgeous Cotton Computer 1004,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Virtual Machine,Edm.String,,,,,,,,
Resource,1019,2021-01-12T17:33:37.187Z,https://bartholome.org/rwanda-franc,Edm.String,false,Edm.Boolean,res Handcrafted Soft Shoes 1019,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Search Service,Edm.String,,,,,,,,
Resource,1035,2021-01-12T17:33:37.380Z,http://natasha.net/valley/maine,Edm.String,false,Edm.Boolean,res Intelligent Steel Chair 1035,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Search Service,Edm.String,,,,,,,,
Resource,1049,2021-01-12T17:33:37.575Z,https://fanny.biz/rustic-plastic-bike/orchid/avon,Edm.String,false,Edm.Boolean,res Ergonomic Metal Cheese 1049,Edm.String,Resource,Edm.String,,,,,,,,,,,,,BOT Service,Edm.String,,,,,,,,
Resource,1063,2021-01-12T17:33:37.767Z,https://shyann.org/kids/open-source/auto-loan-account,Edm.String,false,Edm.Boolean,res Refined Steel Mouse 1063,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Virtual Machine,Edm.String,,,,,,,,
Resource,802,2021-01-12T17:33:37.965Z,https://avery.info/platforms/turks-and-caicos-islands,Edm.String,false,Edm.Boolean,res Ergonomic Fresh Shoes 802,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Virtual Machine,Edm.String,,,,,,,,
Resource,818,2021-01-12T17:33:38.157Z,http://lilly.com/executive/kansas/driver,Edm.String,false,Edm.Boolean,res Small Metal Pants 818,Edm.String,Resource,Edm.String,,,,,,,,,,,,,BOT Service,Edm.String,,,,,,,,
Resource,833,2021-01-12T17:33:38.355Z,https://arnold.net/lead/distributed,Edm.String,false,Edm.Boolean,res Awesome Fresh Pizza 833,Edm.String,Resource,Edm.String,,,,,,,,,,,,,BOT Service,Edm.String,,,,,,,,
Resource,847,2021-01-12T17:33:38.550Z,http://gunnar.name/rhode-island/payment,Edm.String,false,Edm.Boolean,res Fantastic Granite Towels 847,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Data Lake,Edm.String,,,,,,,,
Resource,862,2021-01-12T17:33:38.748Z,http://filomena.net/automotive--shoes/program,Edm.String,false,Edm.Boolean,res Handcrafted Fresh Ball 862,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Data Lake,Edm.String,,,,,,,,
Resource,874,2021-01-12T17:33:38.940Z,http://abigale.org/frozen,Edm.String,false,Edm.Boolean,res Practical Wooden Pants 874,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Search Service,Edm.String,,,,,,,,
Resource,885,2021-01-12T17:33:39.134Z,http://isabelle.com/compressing/lime/purple,Edm.String,false,Edm.Boolean,res Refined Plastic Chair 885,Edm.String,Resource,Edm.String,,,,,,,,,,,,,SQL Azure,Edm.String,,,,,,,,
Resource,899,2021-01-12T17:33:39.327Z,http://fatima.info/user-facing,Edm.String,false,Edm.Boolean,res Unbranded Wooden Gloves 899,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Cosmos DB,Edm.String,,,,,,,,
Resource,911,2021-01-12T17:33:39.522Z,http://gennaro.name/senior,Edm.String,false,Edm.Boolean,res Handcrafted Soft Fish 911,Edm.String,Resource,Edm.String,,,,,,,,,,,,,SQL Azure,Edm.String,,,,,,,,
Resource,924,2021-01-12T17:33:39.715Z,https://mable.org/benchmark,Edm.String,false,Edm.Boolean,res Intelligent Fresh Salad 924,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Cosmos DB,Edm.String,,,,,,,,
Resource,936,2021-01-12T17:33:39.913Z,http://jared.net/b2c,Edm.String,false,Edm.Boolean,res Refined Granite Computer 936,Edm.String,Resource,Edm.String,,,,,,,,,,,,,SQL Azure,Edm.String,,,,,,,,
Resource,952,2021-01-12T17:33:40.107Z,http://anabelle.biz/digital/metrics/hdd,Edm.String,false,Edm.Boolean,res Rustic Fresh Pants 952,Edm.String,Resource,Edm.String,,,,,,,,,,,,,BOT Service,Edm.String,,,,,,,,
Resource,966,2021-01-12T17:33:40.304Z,http://hilda.info/product/unleash,Edm.String,false,Edm.Boolean,res Unbranded Fresh Keyboard 966,Edm.String,Resource,Edm.String,,,,,,,,,,,,,BOT Service,Edm.String,,,,,,,,
Resource,979,2021-01-12T17:33:40.496Z,http://reginald.info/mobile/markets/practical-steel-sausages,Edm.String,false,Edm.Boolean,res Tasty Wooden Gloves 979,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Search Service,Edm.String,,,,,,,,
Resource,993,2021-01-12T17:33:40.689Z,http://makenna.info/cambridgeshire/strategist,Edm.String,false,Edm.Boolean,res Gorgeous Frozen Pants 993,Edm.String,Resource,Edm.String,,,,,,,,,,,,,Data Lake,Edm.String,,,,,,,,
ResourceGroup,523,2021-01-12T17:33:40.885Z,https://jayde.name/tennessee/input/grass-roots,Edm.String,false,Edm.Boolean,rg magenta 523,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,536,2021-01-12T17:33:41.079Z,https://gonzalo.info/overriding,Edm.String,false,Edm.Boolean,rg pink 536,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,552,2021-01-12T17:33:41.272Z,https://sim.info/virtual/maine,Edm.String,false,Edm.Boolean,rg gold 552,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,566,2021-01-12T17:33:41.464Z,https://pierre.info/utah,Edm.String,false,Edm.Boolean,rg blue 566,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,583,2021-01-12T17:33:41.657Z,http://benjamin.biz/program/zero-defect/communities,Edm.String,false,Edm.Boolean,rg grey 583,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,598,2021-01-12T17:33:41.850Z,https://pamela.com/oklahoma/backing-up/moderator,Edm.String,false,Edm.Boolean,rg sky blue 598,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,612,2021-01-12T17:33:42.047Z,https://lesley.info/alley,Edm.String,false,Edm.Boolean,rg orchid 612,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,623,2021-01-12T17:33:42.240Z,http://mitchell.net/outdoors,Edm.String,false,Edm.Boolean,rg cyan 623,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,637,2021-01-12T17:33:42.433Z,http://myriam.com/teal/extranet/fantastic-wooden-shirt,Edm.String,false,Edm.Boolean,rg olive 637,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,651,2021-01-12T17:33:42.627Z,https://mohammed.com/road,Edm.String,false,Edm.Boolean,rg tan 651,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,664,2021-01-12T17:33:42.826Z,http://ariel.org/white/unleash,Edm.String,false,Edm.Boolean,rg magenta 664,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,680,2021-01-12T17:33:43.018Z,http://charlene.net/accountability,Edm.String,false,Edm.Boolean,rg pink 680,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,692,2021-01-12T17:33:43.212Z,http://floyd.info/wooden/clothing,Edm.String,false,Edm.Boolean,rg turquoise 692,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,704,2021-01-12T17:33:43.405Z,https://toni.net/bleeding-edge/licensed/cambridgeshire,Edm.String,false,Edm.Boolean,rg pink 704,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,717,2021-01-12T17:33:43.600Z,http://timothy.com/rss/licensed-frozen-ball,Edm.String,false,Edm.Boolean,rg mint green 717,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,733,2021-01-12T17:33:43.792Z,https://luella.org/neural,Edm.String,false,Edm.Boolean,rg black 733,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,745,2021-01-12T17:33:43.986Z,http://bryana.net/redundant,Edm.String,false,Edm.Boolean,rg purple 745,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,761,2021-01-12T17:33:44.182Z,http://daniella.org/somali-shilling,Edm.String,false,Edm.Boolean,rg pink 761,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,774,2021-01-12T17:33:44.376Z,https://muriel.org/generating/multi-byte/proactive,Edm.String,false,Edm.Boolean,rg grey 774,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroup,787,2021-01-12T17:33:44.571Z,http://bertram.com/massachusetts/borders/benchmark,Edm.String,false,Edm.Boolean,rg orchid 787,Edm.String,ResourceGroup,Edm.String,,,,,,,,,,,,,,,,,,,,,,
ResourceGroupInSubscription,535,2021-01-12T17:33:44.764Z,,,false,Edm.Boolean,,,ResourceGroupInSubscription,Edm.String,,,,,ResourceGroup,Edm.String,523,Edm.String,Subscription,Edm.String,271,Edm.String,,,,,,,,,,
ResourceGroupInSubscription,551,2021-01-12T17:33:44.956Z,,,false,Edm.Boolean,,,ResourceGroupInSubscription,Edm.String,,,,,ResourceGroup,Edm.String,536,Edm.String,Subscription,Edm.String,405,Edm.String,,,,,,,,,,
ResourceGroupInSubscription,565,2021-01-12T17:33:45.150Z,,,false,Edm.Boolean,,,ResourceGroupInSubscription,Edm.String,,,,,ResourceGroup,Edm.String,552,Edm.String,Subscription,Edm.String,513,Edm.String,,,,,,,,,,
ResourceGroupInSubscription,582,2021-01-12T17:33:45.347Z,,,false,Edm.Boolean,,,ResourceGroupInSubscription,Edm.String,,,,,ResourceGroup,Edm.String,566,Edm.String,Subscription,Edm.String,419,Edm.String,,,,,,,,,,
ResourceGroupInSubscription,597,2021-01-12T17:33:45.545Z,,,false,Edm.Boolean,,,ResourceGroupInSubscription,Edm.String,,,,,ResourceGroup,Edm.String,583,Edm.String,Subscription,Edm.String,283,Edm.String,,,,,,,,,,
ResourceGroupInSubscription,611,2021-01-12T17:33:45.738Z,,,false,Edm.Boolean,,,ResourceGroupInSubscription,Edm.String,,,,,ResourceGroup,Edm.String,598,Edm.String,Subscription,Edm.String,468,Edm.String,,,,,,,,,,
